id	name	type	model	description	price	length_cm	height_cm	width_cm	weight_kg	technical_specs	technical_doc	category_name	supercategory
01K0971SC9DNDDP2XMV3ZHG5JW	DUNLOP  - CRY BABY WHA	Pédales Guitare	CRY BABY WHA									Pédales Guitare	Guitars
01K0971WESPGAAMTAQR6JD00QX	FRACTAL AUDIO - FRACTAL FC-12	Pédales Guitare	FRACTAL FC-12									Pédales Guitare	Guitars
01K0971ZKFN6TG4B99041BDR7N	IBANEZ - TS-808 TUBE SCREAMER	Pédales Guitare	TS-808 TUBE SCREAMER									Pédales Guitare	Guitars
01K09722MYGMDMT00DMPRA334J	IBANEZ - TS-808 HW TUBE SCREAMER	Pédales Guitare	TS-808 HW TUBE SCREAMER									Pédales Guitare	Guitars
01K09725PZHVQRMW6ZAM9RP5Z0	ELECTRO HARMONIX - HOLY GRAIL REVERB	Pédales Guitare	HOLY GRAIL REVERB									Pédales Guitare	Guitars
01K09728TADSDBAC3N2P4K36R4	ELECTRO HARMONIX  - BIG MUFF PI GREEN RUSSIAN SOVTEK	Pédales Guitare	BIG MUFF PI GREEN RUSSIAN SOVTEK									Pédales Guitare	Guitars
01K0972BW1SG5SZXBKX6M4B6DJ	LINE 6 - DL4 DELAY MODELER	Pédales Guitare	DL4 DELAY MODELER									Pédales Guitare	Guitars
01K0972EY0PR9P8VTTZ3Q9NAWH	LINE 6 - HX STOMP	Pédales Guitare	HX STOMP									Pédales Guitare	Guitars
01K0972J0G8A9N47AA68ZBQSGA	LINE 6 - PODXT PRO	Pédales Guitare	PODXT PRO									Pédales Guitare	Guitars
01K0972N2GD9DG90VSCW03ZMQA	LINE6  - FBV FLOORBOARD	Pédales Guitare	FBV FLOORBOARD									Pédales Guitare	Guitars
01K0972R7W6Y303T1EW190887B	MATCHLESS  - HOTBOX	Pédales Guitare	HOTBOX									Pédales Guitare	Guitars
01K0972VAY9KRS496JGRK6V2X5	MXR - FLANGER VINTAGE	Pédales Guitare	FLANGER VINTAGE									Pédales Guitare	Guitars
01K0972YFQRB5PE79Y4NMVC32J	MXR - PHASE 90	Pédales Guitare	PHASE 90									Pédales Guitare	Guitars
01K09731HVZY761KKQTP59MKDC	PROCO - RAT DISTORTION	Pédales Guitare	RAT DISTORTION									Pédales Guitare	Guitars
01K09734NDD815ZGGXBRYMN134	TECH 21 - MIDI MOUSE	Pédales Guitare	MIDI MOUSE									Pédales Guitare	Guitars
01K09737S4A1BGXYMHN1T1ANJP	TECH 21 - SANSAMP BASS DRIVER DI V2	Pédales Guitare	SANSAMP BASS DRIVER DI V2									Pédales Guitare	Guitars
01K0973AWZXT666JR4RQR1M6Q9	TECH 21 - SANSAMP GT 2	Pédales Guitare	SANSAMP GT 2									Pédales Guitare	Guitars
01K0973E16XJNH9F5VZPY5FAZR	RADIAL - SGI TX/RX	Pédales Guitare	SGI TX/RX									Pédales Guitare	Guitars
