id	name	type	model	description	price	length_cm	height_cm	width_cm	weight_kg	technical_specs	technical_doc	category_name	supercategory
01K096Q9NEJYJJNHKHZQK422VV	FENDER - CUSTOM DELUXE '57	Combo Guitare	CUSTOM DELUXE '57									Combo Guitare	Guitars
01K096QCGRQ7W67X7TFWFJJ253	FENDER - DELUXE REVERB '65 RI Ltd Wine Red	Combo Guitare	DELUXE REVERB '65 RI Ltd Wine Red									Combo Guitare	Guitars
01K096QFAVHP2E4PVQVWPTNHTC	FENDER - 65 DELUXE REVERB	Combo Guitare	DELUXE REVERB '65 RI									Combo Guitare	Guitars
01K096QJ6RGT4HGGXYC8HKFJX5	FENDER - DELUXE REVERB '68 CUSTOM	Combo Guitare	DELUXE REVERB '68 CUSTOM									Combo Guitare	Guitars
01K096QN4KFCCZY1HW907WAMBT	FENDER  - HOT ROD DELUXE III	Combo Guitare	HOT ROD DELUXE III									Combo Guitare	Guitars
01K096QQZYAMRM9QXCJ2E5VDPH	FENDER - HOT ROD DELUXE	Combo Guitare	HOT ROD DELUXE									Combo Guitare	Guitars
01K096QTSHR800AFRZBPM10Y72	FENDER - HOT ROD DEVILLE 212	Combo Guitare	HOT ROD DEVILLE 212									Combo Guitare	Guitars
01K096QXN2MZ3F0S1JC3ESM8KQ	FENDER  - HOT ROD DEVILLE 212 III	Combo Guitare	HOT ROD DEVILLE 212 III									Combo Guitare	Guitars
01K096R0G36X38WNGCT08MZ4DB	FENDER - HOT ROD DEVILLE 410	Combo Guitare	HOT ROD DEVILLE 410									Combo Guitare	Guitars
01K096R3B60PFWAZ3CPB4FYCFF	FENDER  - HOT ROD DEVILLE 410 III	Combo Guitare	HOT ROD DEVILLE 410 III									Combo Guitare	Guitars
01K096R686ZEMCKBH1KYVV5A9W	FENDER  - TWIN AMP	Combo Guitare	TWIN AMP									Combo Guitare	Guitars
01K096R93XAYN53JCVMNW6J9QJ	"FENDER  - THE TWIN ""RED KNOBS"""	Combo Guitare	"THE TWIN ""RED KNOBS"""									Combo Guitare	Guitars
01K096RBZZ3V3SKDM7Y170050D	FENDER - TWIN REVERB '65 RI	Combo Guitare	TWIN REVERB '65 RI									Combo Guitare	Guitars
01K096REV10V2J06JXATQB824F	FENDER - TWIN REVERB SILVERFACE '70 VINTAGE	Combo Guitare	TWIN REVERB SILVERFACE '70 VINTAGE									Combo Guitare	Guitars
01K096RHP6ZZNVNR2AXQ753CX6	FENDER - TWIN REVERB SILVERFACE '70 JBL VINTAGE	Combo Guitare	TWIN REVERB SILVERFACE '70 JBL VINTAGE									Combo Guitare	Guitars
01K096RMJGXAGK32HQ01B4PAR2	FENDER  - PROSONIC	Combo Guitare	PROSONIC									Combo Guitare	Guitars
01K096RQDVW62MG38WYZTRMQAH	FENDER  - PRINCETON REVERB '65 RI	Combo Guitare	PRINCETON REVERB '65 RI									Combo Guitare	Guitars
01K096RT9RXFVZKXTC0CY5MAB0	FENDER  - PRINCETON REVERB '68 CUSTOM	Combo Guitare	PRINCETON REVERB '68 CUSTOM									Combo Guitare	Guitars
01K096RX5694GH2W26GBDAF4H9	FENDER  - SUPER REVERB	Combo Guitare	SUPER REVERB '65 RI									Combo Guitare	Guitars
01K096S01QVHYR90AB4TR62HBP	FENDER - SUPER REVERB BLACKFACE '65 VINTAGE	Combo Guitare	SUPER REVERB BLACKFACE '65 VINTAGE									Combo Guitare	Guitars
01K096S2XXN09F62QS2W2Z8FGS	FENDER - VIBROLUX REVERB CUSTOM	Combo Guitare	VIBROLUX REVERB CUSTOM									Combo Guitare	Guitars
01K096S5T9X5VVX17CKBNHGCXK	FENDER - VIBROKING 20TH AV Edition	Combo Guitare	VIBROKING 20TH AV Edition									Combo Guitare	Guitars
01K096S8NKY2XF4N14RTYE6MBQ	FISHMAN - LOUDBOX ARTIST	Combo Guitare	LOUDBOX ARTIST									Combo Guitare	Guitars
01K096SBHYVE69QRYCY1GKWQC7	JMI - TV30/4	Combo Guitare	TV30/4									Combo Guitare	Guitars
01K096SEDQ3BC0BWH5TH95X998	JMI - TB30/6	Combo Guitare	TB30/6									Combo Guitare	Guitars
01K096SHAP13T7Y4JKJVK89G59	JMI - TB30/6 CREAM	Combo Guitare	TB30/6 CREAM									Combo Guitare	Guitars
01K096SM761NE2PG7Z57BZQ0V4	LINE 6 - FLEXTONE III	Combo Guitare	FLEXTONE III									Combo Guitare	Guitars
01K096SQ4QFSR18HCHZAVGPPNE	MARSHALL  - BLUESBRAKER 1962	Combo Guitare	BLUESBRAKER 1962									Combo Guitare	Guitars
01K096ST0ZPEW6XB05PRKMH8EC	MARSHALL - JCM900 4100	Combo Guitare	JCM900 4100									Combo Guitare	Guitars
01K096SWY0KN8K4CJ6XNP8F1TS	MARSHALL - DSL40C	Combo Guitare	DSL40C									Combo Guitare	Guitars
01K096SZTR2N779EC2D0Z2XCEY	MATCHLESS - DC30	Combo Guitare	DC30									Combo Guitare	Guitars
01K096T2Q8M2F5AAXYTMC12946	MESA BOOGIE - MESA BOOGIE MK FIVE (MKV)	Combo Guitare	MESA BOOGIE MK FIVE (MKV)									Combo Guitare	Guitars
01K096T5JQVWCFSZKQGJJ1M37V	MESA BOOGIE  - MKIV WOOD	Combo Guitare	MKIV WOOD									Combo Guitare	Guitars
01K096T8G9NB9Q50GBP6WGM3FZ	MESA BOOGIE  - MKIV	Combo Guitare	MKIV									Combo Guitare	Guitars
01K096TBBKMA2Q3NCC7B1Q4BS6	MESA BOOGIE - MKII	Combo Guitare	MKII									Combo Guitare	Guitars
01K096TE8CMW71PF4CWR2MHYHM	MESA BOOGIE  - LONE STAR CLASSIC	Combo Guitare	LONE STAR CLASSIC									Combo Guitare	Guitars
01K096TH4YF98YYB1BHBF41SQ1	MESA BOOGIE  - LONE STAR SPECIAL	Combo Guitare	LONE STAR SPECIAL									Combo Guitare	Guitars
01K096TM1C99MQVF9PCH5R9MQQ	MESA BOOGIE  - TREMOVERB	Combo Guitare	TREMOVERB									Combo Guitare	Guitars
01K096TPXS41WG9RGAP8M4Y503	ORANGE  - AD30TC	Combo Guitare	AD30TC									Combo Guitare	Guitars
01K096TSTQ6RXPE7PQQVW52WCJ	PEAVEY  - CLASSIC 50	Combo Guitare	CLASSIC 50									Combo Guitare	Guitars
01K096TWQW1D7RVPNCQEH95X13	PEAVEY  - CLASSIC 30	Combo Guitare	CLASSIC 30									Combo Guitare	Guitars
01K096TZPAT13Z04SP3PN5Q40R	ROLAND - AC60 Ampli acoustic	Combo Guitare	AC60 Ampli acoustic									Combo Guitare	Guitars
01K096V2K5384V9EV1SA9JPH82	ROLAND - JC120	Combo Guitare	JC120									Combo Guitare	Guitars
01K096V5HSEE0CF9BV60S97VTT	SUPRO  - CORONADO 1690T	Combo Guitare	CORONADO 1690T									Combo Guitare	Guitars
01K096V8EQFA0H4GQ800S8XM5K	SWR  - CALIFORNIA BLONDE II	Combo Guitare	CALIFORNIA BLONDE II									Combo Guitare	Guitars
01K096VBCVF7CQKX9HSSYTEA44	VOX - AC30 CC2	Combo Guitare	AC30 CC2									Combo Guitare	Guitars
01K096VEAPTJ04EYW010JM1E4B	VOX - AC30 CC2X	Combo Guitare	AC30 CC2X									Combo Guitare	Guitars
01K096VH9K7V8MJ5FMJ0BWGC8H	VOX - AC30 TB C2	Combo Guitare	AC30 TB C2									Combo Guitare	Guitars
01K096VM74GBJCVRTEWAEBWGSQ	VOX  - AC30 TB UK '90 VINTAGE	Combo Guitare	AC30 TB UK '90 VINTAGE									Combo Guitare	Guitars
01K096VQ52X156AF6NHMDE2AXC	VOX - AC30 HW 60TH AV	Combo Guitare	AC30 HW 60TH AV									Combo Guitare	Guitars
01K096VT35TADJJG9BEH1AQ8WB	VOX - AC30 VINTAGE	Combo Guitare	AC30 VINTAGE									Combo Guitare	Guitars
01K096VX28BQNJRAF40282CFV8	VOX - AC15 CC1	Combo Guitare	AC15 CC1									Combo Guitare	Guitars
01K096VZZGFYXE36PN5XAYTH7X	VOX - AC15 C1 RED	Combo Guitare	AC15 C1 RED									Combo Guitare	Guitars
01K096W2YKSCBXA92GMDA9AP4E	FENDER  - HOT ROD DELUXE IV	Combo Guitare	HOT ROD DELUXE IV									Combo Guitare	Guitars
01K42RZ30Y3DA0KB7ZX7MAQ58Z	MARSHALL - AS100D	Combo Guitare	AS100D	"<p>Con&ccedil;u pour la sc&egrave;ne acoustique, l&rsquo;AS100D offre deux amplis 50 W ind&eacute;pendants, alimentant un couple 2 &times; 8&Prime; + tweeters pour une diffusion st&eacute;r&eacute;o ample sans perdre la clart&eacute; des harmoniques. Les quatre canaux g&egrave;rent facilement guitares piezo, micros chant et sources auxiliaires, tandis que les notch filters et l&rsquo;inversion de phase contrecarrent le larsen en environnement live. Les 16 effets num&eacute;riques st&eacute;r&eacute;o, pilotables par footswitch, ajoutent profondeur et modulation sans recourir &agrave; du mat&eacute;riel externe. La sortie DI XLR st&eacute;r&eacute;o permet une reprise directe en fa&ccedil;ade, et la boucle d&rsquo;effets st&eacute;r&eacute;o assure l&rsquo;int&eacute;gration de p&eacute;dales additionnelles. Cabinet robuste, poign&eacute;e sup&eacute;rieure et 21 kg : un compromis transport/puissance id&eacute;al pour tourn&eacute;es, r&eacute;sidences ou caf&eacute;s-concerts.<br /><br />Manuel utilisateur : <a href=""https://fr.audiofanzine.com/ampli-guitare-electro-acoustique/marshall/as100d"">https://fr.audiofanzine.com/ampli-guitare-electro-acoustique/marshall/as100d</a></p>"	360	60.5	53.0	27.0	21.0	"[{""key"":""Type"",""value"":""combo \u00e9lectro-acoustique st\u00e9r\u00e9o 4 canaux, technologie transistor""},{""key"":""Puissance"",""value"":""2 \u00d7 50 W RMS (st\u00e9r\u00e9o 100 W)""},{""key"":""Haut-parleurs"",""value"":""2 \u00d7 8\u2033 Celestion + 2 tweeters d\u00f4me polym\u00e8re""},{""key"":""R\u00e9ponse en fr\u00e9quence"",""value"":""40 Hz \u2013 20 kHz (gamme compl\u00e8te, non officielle)""},{""key"":""Imp\u00e9dance interne"",""value"":""4 \u03a9""},{""key"":""Canaux"",""value"":""1 & 2 : instruments (phase, notch, EQ 4 bandes, link st\u00e9r\u00e9o)  3 : micro (XLR, phantom 15 V, EQ 2 bandes)  4 : entr\u00e9e Aux RCA st\u00e9r\u00e9o""},{""key"":""Effets int\u00e9gr\u00e9s"",""value"":""16 st\u00e9r\u00e9o (10 reverbs, chorus, flanger, delay, modulation) avec niveau & param\u00e8tre""},{""key"":""Anti-feedback"",""value"":""phase + 2 notch filters assignables""},{""key"":""Connectique"",""value"":""2 jacks instrument, 2 XLR, Aux RCA, boucle d\u2019effets st\u00e9r\u00e9o (Send\/Return), DI XLR st\u00e9r\u00e9o, line-out jacks, footswitch""},{""key"":""Accessoires"",""value"":""footswitch PEDL-00001 inclus""}]"		Combo Guitare	Guitars
01K42RZ3KPECAEXPT03JG6FWM6	FENDER - 59 BASSMAN LTD	Combo Guitare	59 BASSMAN LTD	"<p>Le '59 Bassman LTD s'impose comme la r&eacute;&eacute;dition authentique de l'amplificateur l&eacute;gendaire qui r&eacute;volutionna le son rock, blues et country. Initialement con&ccedil;u pour la basse, ce combo 4x10"" &agrave; lampes fut rapidement adopt&eacute; par les guitaristes pour sa dynamique exceptionnelle et sa richesse harmonique incomparable. Cette version Limited Edition reproduit fid&egrave;lement chaque d&eacute;tail de l'original 1959 : construction en pin massif joint&eacute;, haut-parleurs Jensen P10R &agrave; aimants Alnico, rev&ecirc;tement tweed laqu&eacute; authentique et grille Oxblood stri&eacute;e. Ses deux canaux (Normal et Bright) offrent une polyvalence remarquable, du clean cristallin &agrave; la saturation naturelle des lampes. La puissance de 45 watts et la configuration 4x10"" garantissent une projection optimale pour les prestations live, tourn&eacute;es et r&eacute;sidences de cr&eacute;ation. Circuit enti&egrave;rement &agrave; lampes avec rectification par tube 5AR4 pour une compression et une r&eacute;ponse dynamique authentiques. Un classique intemporel Made in USA, livr&eacute; avec housse de protection.</p>
<p><strong>Site constructeur officiel</strong>&nbsp;:&nbsp;<a class=""reset interactable cursor-pointer decoration-1 underline-offset-1 text-super hover:underline font-semibold"" href=""https://uk.fender.com/products/59-bassman-ltd"" target=""_blank"" rel=""nofollow noopener"" data-state=""closed"">https://uk.fender.com/products/59-bassman-ltd</a></p>"	1192	59.7	26.7	56.8	24.0	"[{""key"":""Type"",""value"":""Combo guitare\/basse tout lampes 2 canaux""},{""key"":""Puissance"",""value"":""45 watts RMS sous 2 ohms""},{""key"":""Lampes pr\u00e9amplification"",""value"":""3 x 12AX7 (Groove Tubes)""},{""key"":""Lampes puissance"",""value"":""2 x 6L6-GE (fabriqu\u00e9es USA)""},{""key"":""Lampe redresseuse"",""value"":""1 x 5AR4""},{""key"":""Haut-parleurs"",""value"":""4 x 10\"" Jensen P10R Alnico""},{""key"":""Imp\u00e9dance totale"",""value"":""2 ohms""},{""key"":""Canaux"",""value"":""2 (Normal et Bright)""},{""key"":""Entr\u00e9es"",""value"":""4 x Jack 6,35mm mono (2 par canal)""},{""key"":""Contr\u00f4les"",""value"":""Presence, Middle, Bass, Treble, Volume Normal, Volume Bright""},{""key"":""Biais"",""value"":""R\u00e9glage interne (Internal Bias Pot)""},{""key"":""Construction"",""value"":""Caisse pin massif joint\u00e9""},{""key"":""Finition"",""value"":""Tweed laqu\u00e9 v\u00e9ritable avec grille Oxblood stri\u00e9e""},{""key"":""Fabriqu\u00e9"",""value"":""\u00c9tats-Unis""},{""key"":""S\u00e9rie"",""value"":""Vintage Reissue""}]"		Combo Guitare	Guitars
01K44VBZGEXHC48AMTDYVNJMHQ	FENDER - BLUES JUNIOR IV	Combo Guitare	BLUES JUNIOR IV	<p>Le Blues Junior IV est un combo guitare de 15 watts reconnu pour sa chaleur sonore et son format compact, id&eacute;al pour la sc&egrave;ne comme pour le studio. Cette version int&egrave;gre un pr&eacute;ampli retravaill&eacute; pour plus de richesse harmonique, une r&eacute;verbe &agrave; ressorts au rendu plus fluide et une finition soign&eacute;e. Un ampli polyvalent et imm&eacute;diatement pr&ecirc;t &agrave; l&rsquo;emploi, appr&eacute;ci&eacute; des guitaristes pour son caract&egrave;re chaud et sa grande fiabilit&eacute; en prestation.</p>	500	25.0	41.0	46.0	14.1	"[{""key"":""Puissance"",""value"":""15 watts""},{""key"":""Haut-Parleur"",""value"":""Celestion A-Type de 12\\\"" (305 mm)""},{""key"":""Connectique"",""value"":""1\/4\""""},{""key"":""Channels"",""value"":""One""},{""key"":""Contr\u00f4les"",""value"":""Reverb, Master, Middle, Bass, Treble, Fat Switch, Volume""},{""key"":""mise \u00e0 jour"",""value"":""Circuit de pr\u00e9ampli modifi\u00e9 pour une richesse sonore accrue""},{""key"":""Effets"",""value"":""R\u00e9verbe \u00e0 ressorts modifi\u00e9e pour encore plus de douceur""},{""key"":""Accessoires"",""value"":""Footswitch \u00e0 un bouton inclus pour le boost des m\u00e9diums FAT""}]"		Combo Guitare	Guitars
