id	name	type	model	description	price	length_cm	height_cm	width_cm	weight_kg	technical_specs	technical_doc	category_name	supercategory
01K097KP3VZ8XP6B4TWTC13F71	TAMA  - STARCLASSIC MAPLE RED WALNUT	Batteries Acoustiques	STARCLASSIC MAPLE RED WALNUT									Batteries Acoust.	Drums
01K097KSB5AW3DRRVYCMQSAFTS	YAMAHA  - ABSOLUTE MAPLE SOLID BLACK KIT	Batteries Acoustiques	ABSOLUTE MAPLE SOLID BLACK KIT									Batteries Acoust.	Drums
01K097KWFTXK0RYAEQA9Y28YK8	YAMAHA  - ABSOLUTE MAPLE RED PEARL	Batteries Acoustiques	ABSOLUTE MAPLE RED PEARL									Batteries Acoust.	Drums
01K097KZPT8NAJD3DSD6GBEFAY	YAMAHA  - ABSOLUTE MAPLE CHERRY BLACK FADE	Batteries Acoustiques	ABSOLUTE MAPLE CHERRY BLACK FADE									Batteries Acoust.	Drums
01K097M2WJ6X07SDZVNSDYE6DR	YAMAHA  - ABSOLUTE MAPLE BLACK SPARKLE	Batteries Acoustiques	ABSOLUTE MAPLE BLACK SPARKLE									Batteries Acoust.	Drums
01K097M62V4Q9K7T30YY3XFEZD	YAMAHA  - ABSOLUTE MAPLE SILVER SPARKLE	Batteries Acoustiques	ABSOLUTE MAPLE SILVER SPARKLE									Batteries Acoust.	Drums
01K097M98TGN0PQSVZYYHTCC48	YAMAHA  - ABSOLUTE MAPLE CHERRY WINE	Batteries Acoustiques	ABSOLUTE MAPLE CHERRY WINE									Batteries Acoust.	Drums
01K097MCFVMYFVT30SRX0B9YRX	YAMAHA  - ABSOLUTE BEECH CUSTOM	Batteries Acoustiques	ABSOLUTE BEECH CUSTOM									Batteries Acoust.	Drums
01K097MFPF2R5GNAR0B14R8XB2	YAMAHA  - NEW RECORDING CUSTOM SOLID BLACK	Batteries Acoustiques	NEW RECORDING CUSTOM SOLID BLACK									Batteries Acoust.	Drums
01K097MJXA8YVXPH71ZTRD88HP	YAMAHA  - RECORDING CUSTOM SOLID BLACK VINTAGE	Batteries Acoustiques	RECORDING CUSTOM SOLID BLACK VINTAGE									Batteries Acoust.	Drums
01K097MP4WH2BT1XMRETBA1F3M	YAMAHA  - RECORDING CUSTOM VINTAGE LTD EDITION	Batteries Acoustiques	RECORDING CUSTOM VINTAGE LTD EDITION									Batteries Acoust.	Drums
01K097MSCGT8KK4KZNFKFYBR72	YAMAHA  - PHX SAPPHIRE FADE	Batteries Acoustiques	PHX SAPPHIRE FADE									Batteries Acoust.	Drums
01K097MWK8EAYN877GTMCT9K2C	YAMAHA  - OAK CUSTOM X WHITE SPARKLE	Batteries Acoustiques	OAK CUSTOM X WHITE SPARKLE									Batteries Acoust.	Drums
01K097MZWRXKYTXJM3C5HAQSZX	YAMAHA  - OAK CUSTOM YORK HONEY	Batteries Acoustiques	OAK CUSTOM YORK HONEY									Batteries Acoust.	Drums
01K097N343TKPV7HGPXBDY9GBT	YAMAHA  - JUNIOR KIT MANU KATCHE	Batteries Acoustiques	JUNIOR KIT MANU KATCHE									Batteries Acoust.	Drums
01K097N6AVVJFKGGDTTS009QV9	YAMAHA  - CLUB  JORDAN	Batteries Acoustiques	CLUB  JORDAN									Batteries Acoust.	Drums
01K097N9GD4SHVAD439ZGVWG7P	YAMAHA  - STAGE CUSTOM ADV NOUVEAU	Batteries Acoustiques	STAGE CUSTOM ADV NOUVEAU									Batteries Acoust.	Drums
01K097NCQMRFKQRSMPYQHNPGDD	YAMAHA  - MAPLE CUSTOM BLACK MAPLE	Batteries Acoustiques	MAPLE CUSTOM BLACK MAPLE									Batteries Acoust.	Drums
01K097NFZZE072A2Q3C3CAFZPX	YAMAHA  - MAPLE CUSTOM	Batteries Acoustiques	MAPLE CUSTOM									Batteries Acoust.	Drums
01K42RZ0Z8EYTCN8BP67BX903F	DW - Satin Oil	Batteries Acoustiques	Satin Oil									Batteries Acoust.	Drums
01K42RZ15VDE7YJC7Q2C2X37HY	GRETSCH - DRUMS RENOWN MAPLE SATIN BLACK	Batteries Acoustiques	DRUMS RENOWN MAPLE SATIN BLACK									Batteries Acoust.	Drums
01K42RZ1BECN4G215SEY7AKA66	GRETSCH - VINTAGE 1970'S	Batteries Acoustiques	VINTAGE 1970'S									Batteries Acoust.	Drums
01K42RZ0J4JZN1WTPZ06RXHP1H	GRETSCH - Drums Renown Maple Jazz -VP	Batteries Acoustiques	Drums Renown Maple Jazz -VP									Batteries Acoust.	Drums
01K42RZ0R79V9KXMNBSPXEHD8E	GRETSCH - VINTAGE CHAMPAGNE	Batteries Acoustiques	VINTAGE CHAMPAGNE									Batteries Acoust.	Drums
01K42RZ1Q4FF419YSNV46HP1FS	TAMA - STARCLASSIC	Batteries Acoustiques	STARCLASSIC									Batteries Acoust.	Drums
01K42RZ1YF86A4DAN242SAYJS7	YAMAHA - ABSOLUTE MAPLE HYBDRID GOLD	Batteries Acoustiques	ABSOLUTE MAPLE HYBDRID GOLD									Batteries Acoust.	Drums
01K42RZ241EME45P1BBPYHEMV7	YAMAHA - MAPLE CUSTOM ABSOLUTE BLACK COLOR	Batteries Acoustiques	MAPLE CUSTOM ABSOLUTE BLACK COLOR									Batteries Acoust.	Drums
01K42RZ2B3QQ6CD7PG64PEVKP8	YAMAHA - MAPLE CUSTOM TURQUOISE	Batteries Acoustiques	MAPLE CUSTOM TURQUOISE									Batteries Acoust.	Drums
01K42RZ2GFG2X3R9N9N1MMTV4H	YAMAHA - RECORDING CUSTOM S9000	Batteries Acoustiques	RECORDING CUSTOM S9000									Batteries Acoust.	Drums
01K44V9CEM5770N8X9SFAYBS1E	LUDWIG - CLASSIC MAPLE GOLD SPARKLE	Batteries Acoustiques	CLASSIC MAPLE GOLD SPARKLE	"<p>Les batteries de la s&eacute;rie <strong data-start=""151"" data-end=""168"">Classic Maple</strong> sont un choix de pr&eacute;dilection pour les professionnels. Avec leur <strong data-start=""234"" data-end=""256"">son riche et plein</strong>, leur <strong data-start=""263"" data-end=""283"">sustain g&eacute;n&eacute;reux</strong> et leur <strong data-start=""292"" data-end=""314"">grande polyvalence</strong>, elles conviennent &agrave; toutes les situations, que ce soit sur sc&egrave;ne ou en studio. Ce kit offre plus d&rsquo;un si&egrave;cle de savoir-faire de la marque <strong>Ludwig</strong>, pour un <strong data-start=""367"" data-end=""385"">son inimitable</strong> et des <strong data-start=""393"" data-end=""422"">performances remarquables</strong></p>"	2500		46.0	56.0		"[{""key"":""Nombre & \u00e9paisseur des plis"",""value"":""7x6mm""},{""key"":""Moulage"",""value"":""RFST""},{""key"":""Angle de frappe & distance du bord ext\u00e9rieur"",""value"":""45\u00b0 \u00e0 1,5mm""},{""key"":""Largueur caisse claire"",""value"":""36 cm""},{""key"":""Hauteur caisse claire"",""value"":""13 cm""}]"		Batteries Acoust.	Drums
